Internal ID,Date,Document Number,Name,Zip Code,Terms,Item,Memo,Quantity,PO Unit Cost,Amount,Last Purchase Price,Location,Expense/COGS Account,Part Class,Status,Fulfilled/Received (Line Level),Expected Receipt Date
509176,6/28/2021,MAR-8490-PO,ROBERT-JAMES SALES INC,14225,Net 30,"ELB SCH10 8"" 304SS","8"" SCH10 ; 90DEGREE ELBOW  304SS ** Long RADIUS, Vent Stack",2,56.88,113.76,56.88,New Albany (CM),Cost of Goods Sold-Mfg,30VS - VENT STACK COMPONENTS,Pending Bill,Yes,7/2/2021
509176,6/28/2021,MAR-8490-PO,ROBERT-JAMES SALES INC,14225,Net 30,"LAP JOINT STUB END 8""","8"" STUB END, 304SS, SCHED 10 // VENT STACK",3,65.44,196.32,65.44,New Albany (CM),Cost of Goods Sold-Mfg,30VS - VENT STACK COMPONENTS,Pending Bill,Yes,7/2/2021
509176,6/28/2021,MAR-8490-PO,ROBERT-JAMES SALES INC,14225,Net 30,"30RPP8""SCH10x20FT 304SS","8"" SCH10 X 20FT  304SS PIPE, Vent Stack",20,44.36,887.20,63.61,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Pending Bill,Yes,7/2/2021
509472,6/29/2021,LV-4395-PO,WILSON COMPANY,75001,Net 30,LV-EXHAUST VALVE QE3-316 VERSA,"QE3-316 VERSA QUICK EXHAUST VALVE 1/4"" NPT X 3/8"" NPT",5,116.5572,582.79,116.558,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,7/2/2021
510004,6/29/2021,LV-4400-PO,"AMERAFLEX SEALING PRODUCTS INC,",77536,Net 30,LV-R8S,"SOR0063-0107-06 5/8"" X 1 1/16"" X 1/16"" SEALON RING WASHER 8""ROUND SG",1000,.75,750.00,.75,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,7/2/2021
510099,6/29/2021,RP-389-PO,FIELD FASTERNER SUPPLY,61132-2529,Credit Card,063-38127,"3/8"" (.406) ID x 1 1/4"" OD x .100  +/- .008 THICKNESS //  PLATED FENDER WASHER, RAILHOODS TK1// HRS # WFB2006 // USAGE 66 PER HOOD",2000,.09,180.00,.09,New Albany (RL),Cost of Goods Sold-Mfg,40HK - RAIL HOOD HARDWARE,Fully Billed,Yes,7/2/2021
510166,6/30/2021,MAR-8506-PO,LAW VALVE OF TEXAS,77530,Due on Receipt,OUTSIDE VENDOR PROCESS - NON-INV.,"STANDARD 6"" SUPERAC MODEL II P/V REBUILD 1.5/0.5",1,2381.34,2381.34,,New Albany (CM),Cost of Goods Sold-Mfg,,Fully Billed,Yes,7/2/2021
510166,6/30/2021,MAR-8506-PO,LAW VALVE OF TEXAS,77530,Due on Receipt,OUTSIDE VENDOR PROCESS - NON-INV.,"6"" X 8"" FARRIS CARGO R/V SET 125 PSI PRESSURE MODEL 26QA10L-120 REPAIR AS NEEDED COLOR: GRAY",1,1098.504,1098.50,,New Albany (CM),Cost of Goods Sold-Mfg,,Fully Billed,Yes,7/2/2021
510166,6/30/2021,MAR-8506-PO,LAW VALVE OF TEXAS,77530,Due on Receipt,OUTSIDE VENDOR PROCESS - NON-INV.,Product Type: Sight Glass Rebuild – STANDARD OEM: ERL Model: SGM-1,8,275.00,2200.00,,New Albany (CM),Cost of Goods Sold-Mfg,,Fully Billed,Yes,7/2/2021
510337,6/30/2021,LV-4413-PO,"Stainless Hose Fittings, Ltd",77508-8189,Net 30,LV-6502-06-06,316 45° Swivel Connector -6 MJIC x -6 FJIC,5,15.59,77.95,15.59,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,7/2/2021
510340,6/30/2021,LV-4415-PO,"AMERAFLEX SEALING PRODUCTS INC,",77536,Net 30,LV-85F1262-1595-03,"12 5/8"" X 15.950 X 1 W/12EA 11/16"" BH 14 PUMP GASKET",5,11.38,56.90,11.38,Texas (LV),Cost of Goods Sold-Mfg,Law Valve -BOM component,Fully Billed,Yes,7/2/2021
510340,6/30/2021,LV-4415-PO,"AMERAFLEX SEALING PRODUCTS INC,",77536,Net 30,LV-85F1318-1550-03,"13 3/16"" X 15 1/2"" X 1/32"" 8500  W/12EA 11/16"" BH 14 3/8"" BC PUMP GASKET",10,10.59,105.90,10.59,Texas (LV),Cost of Goods Sold-Mfg,LVRS - Law Valve Raw Stock,Fully Billed,Yes,7/2/2021
510340,6/30/2021,LV-4415-PO,"AMERAFLEX SEALING PRODUCTS INC,",77536,Net 30,LV-V69,"PV BOX GASKET 1/8"" SEALON, 9"" x 12"" // NEW DRAWING # 196T105B",25,73.29,1832.25,73.29,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,7/2/2021
510372,6/30/2021,MAR-8511-PO,BARE METAL INC,47150-2283,Net 30,Outside Vendor Process (INV ITEM),Reflex Blue POWDER COAT:  BASE ASSSEMBLY FOR 6X8 PRESSURE RELIEF VALVE PRV34-6X8-150  ** SEE MASKING INSTRUCTIONS ON ORDER E-MAIL! ***,1,30.00,30.00,1.75,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Fully Billed,Yes,7/2/2021
510526,6/30/2021,MAR-8512-PO,COPPER AND BRASS SALES,60132-2625,Net 60,30RHX3/4'HEX 303SS,"3/4"" HEX x12FT 303SS (1 BAR = 19.916/LBS)  (1) BAR",12,5.955,71.46,9.615,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,7/2/2021
510526,6/30/2021,MAR-8512-PO,COPPER AND BRASS SALES,60132-2625,Net 60,"30RRD2""RDx12FT 303SS","2""RD X 12FT 303SS  (1 BAR = 128.33/LBS)  (1) BAR",12,27.8308333,333.97,29.181,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,7/2/2021
510526,6/30/2021,MAR-8512-PO,COPPER AND BRASS SALES,60132-2625,Net 60,"30RRD3/4""RDx12FT 303SS","3/4""RD X 12FT 303SS    1 BAR = 18.0625/LB  (6) BARS",72,4.01055556,288.76,4.883,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,7/2/2021
510526,6/30/2021,MAR-8512-PO,COPPER AND BRASS SALES,60132-2625,Net 60,"30RRD1""RDx12FT 303SS","1""RD X 12FT 303SS  (12' BAR = 31.992 LBS)  (12) BARS ***12' MINUMUM CRITICAL**",144,6.95826389,1001.99,8.371,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,7/2/2021
510526,6/30/2021,MAR-8512-PO,COPPER AND BRASS SALES,60132-2625,Net 60,30RRD1-1/2RDX12FT 303SS,"1-1/2""RD X 12FT 303SS (1 BAR = 71.976/LBS)  (12) BARS  ***12' MINUMUM CRITICAL**  ",144,15.6547917,2254.29,18.162,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,7/2/2021
510526,6/30/2021,MAR-8512-PO,COPPER AND BRASS SALES,60132-2625,Net 60,30RRD1-1/4RDX12FT 303SS,"1-1/4""RD X 12FT 303SS  (1 BAR = 49.98/LBS)  (6) BARS ***12' MINUMUM CRITICAL**",72,10.8706944,782.69,10.871,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,7/2/2021
510527,6/30/2021,LV-4421-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-CF-1810-2937,"COMPANION FLANGE, 1810 SERIES, 2-15/16"", DWG 275AA160B Rev 2",1,389.30,389.30,389.30,Texas (LV),Cost of Goods Sold-Mfg,Law Valve -BOM component,Fully Billed,Yes,7/2/2021
510597,7/1/2021,MAR-8513-PO,MCMASTER-CARR,60680-7630,2% 10 Net 30,30RRD1/2RDX12FT 6061 ALUM,"1/2""RD x 12FT ALUMINUM 6061 T6  (1 BAR = 3 LBS)",3,2.40666666,7.22,2.407,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,7/2/2021
510787,7/2/2021,MAR-8515-PO,K&I HARD CHROME,47150,Net 30,R&D-6170,Nickel Plating on 124AG222C and 124AG223C Prototype Ratchet Turnbuckle,2,100.00,200.00,,New Albany (CM),Research Development,,Fully Billed,Yes,7/2/2021
500174,5/20/2021,MAR-8311-PO,ROW INC.,60101,Net 30,MS13A-10,"COMPOUND 6375 O-RING ( -221 ), KALREZ FOR 10"" MECHANICAL SEAL ASSEMBLY ( ERL-1875 )",15,66.50,997.50,66.50,New Albany (CM),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Fully Billed,Yes,7/1/2021
502830,6/3/2021,MAR-8365-PO,STEWARTS USA LLC.,77061,Net 30,EP02-VIBER-41SV-200,"STEWART-USA 50, 41SV-200-ERL , 4INCH GAUGE, HD, 316 SS CASE GAUGE, 316 SS WETTED PARTS, 1/2"" NPT, BTM CONN., SAFETY GLASS LENS, VIBRAGAUGE DAMPENED, RANGE 0 - 200 PSI, WITH ERL LOGO",15,75.58,1133.70,75.58,New Albany (CM),Cost of Goods Sold-Resale Itms,30GA - MARINE RESALE GAUGES,Fully Billed,Yes,7/1/2021
502830,6/3/2021,MAR-8365-PO,STEWARTS USA LLC.,77061,Net 30,EP02-VIBER-40SV-4-0-4-GF,"STEWART-USA 50, 40SV-4-0-4-ERL3-GF , 4INCH GAUGE, HD, 316 SS CASE GAUGE, 316 SS WETTED PARTS, 1/4"" NPT, BTM CONN., SAFETY GLASS LENS, VIBRAGAUGE DAMPENED, RANGE -4-0-4 PSI, WITH ERL LOGO- GLYCERIN FILLED",10,82.64,826.40,82.64,New Albany (CM),Cost of Goods Sold-Resale Itms,30GA - MARINE RESALE GAUGES,Fully Billed,Yes,7/1/2021
502835,6/3/2021,LV-4275-PO,TEXAS GAUGE & CONTROLS INC,77061,Net 30,LV-TEMP GAUGE 10' SDR4525V7SDE10S,10' SDR4525V7SDE10S TEMP GAUGE,5,402.20,2011.00,402.20,Texas (LV),Cost of Goods Sold-Resale Itms,LVG - LV Resale Gauges and Valves,Partially Received,No,7/1/2021
505186,6/10/2021,LV-4310-PO,WEBSTER WEST,45264-1071,1% 10 Net 30,LV-SGMRD-8 BOX,"14"" x 14"" x 6"" ROUND SIGHT GLASS BOX, PRINTED, RSC GLUE - IN 4P -1C, ECT32 C  // 37864",135,1.779,240.17,1.779,Texas (LV),Cost of Goods Sold-Mfg,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,7/1/2021
505186,6/10/2021,LV-4310-PO,WEBSTER WEST,45264-1071,1% 10 Net 30,LV-SGMRD-8 BOX INSERT,"22-1/2"" x 13-3/4"" SLIT SCORE SHEET, PLAIN, ECT48 BC FOR 8"" ROUND SIGHT GLASS BOX  // 37865",430,1.825,784.75,1.825,Texas (LV),Cost of Goods Sold-Mfg,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,7/1/2021
505518,6/14/2021,MAR-8418-PO,BRAST INDUSTRIAL SOLUTIONS,40299,Net 30,MS12A-10,"SPACER, FOR 10"" MECHANICAL SEAL ASS. ( ERL-1875 ) DWG # 023AC132B",60,4.60,276.00,4.60,New Albany (CM),Cost of Goods Sold-Mfg,PUMP - COMPONENT PARTS,Fully Billed,Yes,7/1/2021
505586,6/14/2021,MAR-8425-PO,W.M. KELLEY COMPANY INC.,47150,Net 30,Outside Vendor Process (INV ITEM),"PNT-002 RED PENNANT ONLY, DWG 166M090B COLOR RAL3020 RED",32,5.00,160.00,1.75,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Pending Bill,Yes,7/1/2021
506538,6/17/2021,MAR-8445-PO,"DALE FASTENER SUPPLY, INC",77011,1% 10 Net 30,"U-BOLT 6""","STAINLESS STEEL 6"" U BOLT; MCM# 8896T32 304SS 1/2-13 W/ NUTS",50,8.79,439.50,8.79,New Albany (CM),Cost of Goods Sold-Mfg,30RP - Marine Resale Products,Fully Billed,Yes,7/1/2021
507118,6/17/2021,LV-4339-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-R80,"10"" RETAINER RING, BERGAN RETRO FIT SIGHT GLASS, DWG 282AC070E",15,45.00,675.00,45.00,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,7/1/2021
507118,6/17/2021,LV-4339-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-M32,"C01 VOLT METER, HOYT PI-95-129 -30VDC",8,34.40,275.20,34.40,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,7/1/2021
507493,6/21/2021,LV-4352-PO,BRAST INDUSTRIAL SOLUTIONS,40299,Net 30,LV-S8,"SG O-RING GASKET CUSTOM ,1/4"" C/S, 70 DURO. BUNA-N, 0-RING GASKET ; CUSTOM ,1/4"" C/S, 70 DURO.",100,3.86,386.00,3.86,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,7/1/2021
508793,6/21/2021,LV-4377-PO,SWINDOLL INDUSTRIAL SERVICES,77523,Net 10,LV-OUTSIDE VENDOR PROCESS,blast head column and screen bottom bell hsg and adapter plate,1,450.00,450.00,295.00,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,7/1/2021
509175,6/28/2021,LV-4391-PO,"AMERAFLEX SEALING PRODUCTS INC,",77536,Net 30,LV-2-259 FKM-75,2-259 FKM-75 DURO O-RING,20,2.57,51.40,2.57,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,7/1/2021
509468,6/29/2021,LV-4394-PO,TEXAS GAUGE & CONTROLS INC,77061,Net 30,LV-2501-06-08,316 90° Connector -6 MJIC x 1/2 MPT,10,17.92,179.20,17.92,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,7/1/2021
509500,6/29/2021,LV-4397-PO,TEXAS GAUGE & CONTROLS INC,77061,Net 30,Production Supplies-6080,"DMC-6-4N-S DK-LOK Stock  MALE CONN., S316;3/8""T X 1/4""MNPT",36,7.49,269.64,,Texas (LV),Production Supplies,,Fully Billed,Yes,7/1/2021
509716,6/29/2021,LV-4398-PO,CLIMAX LUBRICANTS & EQUIP CO,77262-5235,Net 15,LV-1699-1A,GBH COUPLER ASSEMBLY W/PLUG,1,79.95,79.95,79.95,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,7/1/2021
509716,6/29/2021,LV-4398-PO,CLIMAX LUBRICANTS & EQUIP CO,77262-5235,Net 15,Production Supplies-6080,"1699-7B ""O"" RING (GREASE BARREL CAP-VITON)",2,4.95,9.90,,Texas (LV),Production Supplies,,Fully Billed,Yes,7/1/2021
509716,6/29/2021,LV-4398-PO,CLIMAX LUBRICANTS & EQUIP CO,77262-5235,Net 15,Production Supplies-6080,1699-19 HYDRAULIC FLUID - PINT CAN (APPROXIMATE. - 1 LB),2,19.95,39.90,,Texas (LV),Production Supplies,,Fully Billed,Yes,7/1/2021
509716,6/29/2021,LV-4398-PO,CLIMAX LUBRICANTS & EQUIP CO,77262-5235,Net 15,Production Supplies-6080,1699-4 HANDLE RESTRAINT,2,14.95,29.90,,Texas (LV),Production Supplies,,Fully Billed,Yes,7/1/2021
510016,6/29/2021,LV-4402-PO,"Stainless Hose Fittings, Ltd",77508-8189,Net 30,Production Supplies-6080,2501-08-08 316 90° Connector -8 MJIC x 1/2 MPT,2,16.79,33.58,,Texas (LV),Production Supplies,,Fully Billed,Yes,7/1/2021
510016,6/29/2021,LV-4402-PO,"Stainless Hose Fittings, Ltd",77508-8189,Net 30,Production Supplies-6080,2404-08-08 316 ST Connector -8 MJIC x 1/2 MPT,2,6.30,12.60,,Texas (LV),Production Supplies,,Fully Billed,Yes,7/1/2021
510177,6/30/2021,MAR-8508-PO,O'NEAL STEEL INC,31193-4243,Net 60,30RPL3/8X48X96 304/304LSS,"3/8"" X48"" X96"" 304/304L SS 1 PLATE = 528/LBS",2,1219.38,2438.76,1361.90,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,7/1/2021
510254,6/30/2021,LV-4412-PO,"RAM ALLOYS, LLC",77210-4458,,"LV-PSQ 2-3/16"" 416","2-3/16"" 416PSQ   (4) 250"" BARS",80,36.00,2880.00,36.00,Texas (LV),Cost of Goods Sold-Mfg,Law Valve -BOM component,Fully Billed,Yes,7/1/2021
510512,6/30/2021,LV-4418-PO,EGGELHOF INC,77023,Net 30,NIP-PRODUCT-COGS,Test Report,1,8.00,8.00,,Texas (LV),Cost of Goods Sold-Mfg,,Fully Billed,Yes,7/1/2021
510512,6/30/2021,LV-4418-PO,EGGELHOF INC,77210-4346,Net 30,NIP-PRODUCT-COGS,Test Report,1,8.00,8.00,,Texas (LV),Cost of Goods Sold-Mfg,,Fully Billed,Yes,7/1/2021
498268,5/17/2021,LV-4195-PO,EGGELHOF INC,77023,Net 30,LV-CPOV-190,COMPRESSOR POP OFF VALVE - 190PSI 1/4 NPT *Previously ordered under LV-3561-PO,15,22.25,333.75,19.26,Texas (LV),Cost of Goods Sold-Mfg,,Fully Billed,Yes,6/30/2021
498268,5/17/2021,LV-4195-PO,EGGELHOF INC,77210-4346,Net 30,LV-CPOV-190,COMPRESSOR POP OFF VALVE - 190PSI 1/4 NPT *Previously ordered under LV-3561-PO,15,22.25,333.75,19.26,Texas (LV),Cost of Goods Sold-Mfg,,Fully Billed,Yes,6/30/2021
506160,6/15/2021,LV-4329-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-MB-2250-V2-RECOVERY,"Metal Bellows, V2 MECHANICAL SEAL ASSY. 12"", RECOVERY, DWG 218AF120B",2,2100.00,4200.00,2100.00,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,6/30/2021
506160,6/15/2021,LV-4329-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-M7,"REPEATER RELAY, 9170/21-12-11s, 24VDC, PN-9170/21-12-11s, WHITE",3,321.00,963.00,321.00,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,6/30/2021
508584,6/18/2021,LV-4370-PO,"WATERWAY FABRICATION, LLC",77401,Net 15,LV-OUTSIDE VENDOR PROCESS,"DRILL 5/8"" HOLE IN PIPE & DRILL & TAP 3/8"" NPT IN SOLE PLATE ",1,375.00,375.00,295.00,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,6/30/2021
508700,6/24/2021,LV-4374-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-DS39-054Q092B,"CUSTOM DS39 STICK GAUGE OAL 65.25"", UNIT DWG 020AA075B, STICK DWG 054Q092B  BERGAN REPLACEMENT",2,656.20,1312.40,656.20,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,6/30/2021
508803,6/24/2021,MAR-8485-PO,MADISON FASTENERS,47243,Net 30,HHCS 1/4-20x1.5,"HHCS  1/4-20  X 1.5""   18-8 SS  BOLT FOR SIGNS",200,.08,16.00,.08,New Albany (CM),Cost of Goods Sold-Mfg,30SN - MAR SIGNS,Fully Billed,Yes,6/30/2021
508803,6/24/2021,MAR-8485-PO,MADISON FASTENERS,47243,Net 30,"1/2"" FLAT WASHER","1/2"" FLAT WASHER ,1.25"" OD   18-8SS // SIGNS",300,.20,60.00,.20,New Albany (CM),Cost of Goods Sold-Mfg,30SN - MAR SIGNS,Fully Billed,Yes,6/30/2021
509120,6/28/2021,LV-4389-PO,"Stainless Hose Fittings, Ltd",77508-8189,Net 30,"LV-100R14-06 X 36""","100R14-06 X 36"" C/W SHF91-06-06FJ EACH END 3/8"" x 36"" BRAIDED METAL HOSE",10,50.78,507.80,50.78,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Partially Received,Yes,6/30/2021
509719,6/29/2021,LV-4399-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-D27M,"TOP TUBE MIDLAND BUSHING FOR DS39, DWG 107M105B",12,27.14,325.68,27.14,Texas (LV),Cost of Goods Sold-Mfg,LVRS - Law Valve Raw Stock,Fully Billed,Yes,6/30/2021
509986,6/29/2021,MAR-8494-PO,ALRO STEEL CORP,60673-1248,Net 60,TOEQ-1260,1/2 A-36 PLATE 48 X 96 48 X 96 IN,2,882.225,1764.45,,New Albany (CM),Construction in Progress,,Fully Billed,Yes,6/30/2021
509986,6/29/2021,MAR-8494-PO,ALRO STEEL CORP,60673-1248,Net 60,"30ANG3/4""x3/4""x.125 ANGLE 304SS","3/4"" X3/4"" X .125"" THICK x 20FT  ANGLE  304SS  (7) lenghts  ***VENDOR SENT SQUARE TUBING ON THIS LINE. WILL BE RETURNED AND CREDIT NEEDS APPLIED TO THIS LINE AND INVENTORY REMOVED*****",140,6.43,900.20,4.284,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,6/30/2021
509986,6/29/2021,MAR-8494-PO,ALRO STEEL CORP,60673-1248,Net 60,30RRD2-3/4RDX12 416SS,"2-3/4""RD X 12FT 416SS  (1 BAR = 254.5/LBS)  (1) BAR",12,62.32,747.84,62.32,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,6/30/2021
510009,6/29/2021,LV-4401-PO,ROC CARBON COMPANY,77043-3107,Net 45,Production Supplies-6080,RB075GBD BUSHINGW/ UNDERCUT 3.764 X 2.948 X 4.500 L R-383,1,584.24,584.24,,Texas (LV),Production Supplies,,Fully Billed,Yes,6/30/2021
510512,6/30/2021,LV-4418-PO,EGGELHOF INC,77023,Net 30,LV-6010DCM01-KM-0150,"1/2"" X 3/4"" 6010DCM01-KM-0150",2,145.00,290.00,145.00,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,6/30/2021
510512,6/30/2021,LV-4418-PO,EGGELHOF INC,77210-4346,Net 30,LV-6010DCM01-KM-0150,"1/2"" X 3/4"" 6010DCM01-KM-0150",2,145.00,290.00,145.00,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,6/30/2021
501091,5/25/2021,LV-4240-PO,,31193-6332,Net 30,LV-S22C,9010-505 CHEMRAZ O-RING,150,8.99,1348.50,8.99,Texas (LV),Cost of Goods Sold-Mfg,LVRP - Law Valve Resale Products,Fully Billed,Yes,6/29/2021
504709,6/8/2021,RP-379-PO,Phoenix Metals Company,31193-2589,Net 60,40RSH16GAx48x96 304/304L 2B SS,16GA X 48 X96  304/304L 2B SS  ( 1 SHEET = 80 LBS )  ** PACK IN SKIDS OF 35 SHEETS EACH **   ,70,258.048,18063.36,321.754,New Albany (RL),Cost of Goods Sold-Mfg,40RS - Rail Raw Stock,Pending Bill,Yes,6/29/2021
504892,6/9/2021,MAR-8391-PO,Phoenix Metals Company,31193-2589,Net 60,30RSH16gaX48x96 304L SS,"16GAx48"" X 96""  304L 2B SS  (1 SHEET = 80 LBS)",20,258.048,5160.96,258.048,New Albany (CM),Cost of Goods Sold-Mfg,30RS - Marine Raw Stock,Fully Billed,Yes,6/29/2021
506104,6/15/2021,LV-4324-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V180,"C01-75 PV VALVE TOP COVER HINGE BLOCK, SS, DWG 297F110B",3,18.57,55.71,18.57,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,6/29/2021
506104,6/15/2021,LV-4324-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V184,"C02-75 PV VALVE COVER HINGE BLOCK, SS, DWG 297F115B",2,64.14,128.28,64.14,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,6/29/2021
506104,6/15/2021,LV-4324-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-LB3,"C02-75  1-1/4"" LIP SEAL BOX BEARING -20BU16 (OLD PART WAS 20KU16)",8,17.44,139.52,17.44,Texas (LV),Cost of Goods Sold-Resale Itms,LVER - Law Valve/ERL Marine Resale,Fully Billed,Yes,6/29/2021
506104,6/15/2021,LV-4324-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V219,"C01 PV VALVE ROD END MODIFIED, DWG 296M145B",13,31.38,407.94,31.38,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,6/29/2021
506104,6/15/2021,LV-4324-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-S16,"C02-75 SIGHT GLASS SPRING .0353 OD, SS // LEE SPRING PN-  LC035E-3S",90,5.77,519.30,5.77,Texas (LV),Cost of Goods Sold-Mfg,Law Valve -BOM component,Fully Billed,Yes,6/29/2021
506104,6/15/2021,LV-4324-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-P18-B,"C01 12"" COUPLER, 416SS DWG 231AA147B",8,137.82,1102.56,137.82,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,6/29/2021
506104,6/15/2021,LV-4324-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V194,"C01 PV VALVE SEAL PLATE GASKET 1/8"" TEFLON  (REPLACES V32), DWG  042N110A-1",20,70.06,1401.20,70.06,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,6/29/2021
506104,6/15/2021,LV-4324-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-HSCA-12-Kirby-UNF,"C01 HEAD SHAFT COUPLING ASSEMBLY KEYED, 11""+, DWG 276AA082B",5,347.76,1738.80,347.76,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,6/29/2021
506104,6/15/2021,LV-4324-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-R53,"C01 ROUND SG BUSHING, SS, DWG 364T080B REV #3",50,37.60,1880.00,37.60,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,6/29/2021
506104,6/15/2021,LV-4324-PO,ERL COMMERCIAL MARINE,47151-1026,Due on Receipt,LV-V82,"C01 PV VALVE VACUUM FLAME SCREEN ASSEMBLY WITH HANDLE, DWG 167E130B",28,101.28,2835.84,101.28,Texas (LV),Cost of Goods Sold-Resale Itms,Law Valve -BOM component,Fully Billed,Yes,6/29/2021
507854,6/22/2021,LV-4364-PO,METAL GOODS MANUFACTURING CO,74005,Net 15,LV-205A-W/O ORIFICE,T 205A/SS CONTROL VALVE -VITON,15,105.00,1575.00,105.00,Texas (LV),Cost of Goods Sold-Mfg,LVRS - Law Valve Raw Stock,Pending Bill,Yes,6/29/2021
507854,6/22/2021,LV-4364-PO,METAL GOODS MANUFACTURING CO,74005,Net 15,LV-148B,CHECK VALVE,10,86.80,868.00,86.80,Texas (LV),Cost of Goods Sold-Mfg,LVRS - Law Valve Raw Stock,Pending Bill,Yes,6/29/2021
